,contractSymbol,strike,bid,ask,volume,openInterest,impliedVolatility,inTheMoney,expirationDate,CALL,mark
318,AAL210618P00028000,28.0,5.65,5.75,1.0,221.0,0.52539537109375,1.0,2021-06-18,False,5.7
319,AAL210618P00029000,29.0,6.6,6.7,4.0,158.0,0.5351608984375,1.0,2021-06-18,False,6.65
320,AAL210618P00030000,30.0,7.6,7.7,6.0,350.0,0.51562984375,1.0,2021-06-18,False,7.65
321,AAL210618P00031000,31.0,9.65,9.85,3.0,14.0,1.2773473632812498,1.0,2021-06-18,False,9.75
322,AAL210618P00032000,32.0,9.6,9.7,4.0,117.0,0.6054726953125001,1.0,2021-06-18,False,9.649999999999999
323,AAL210618P00033000,33.0,9.65,12.45,4.0,28.0,1.0332079589843752,1.0,2021-06-18,False,11.05
324,AAL210618P00034000,34.0,11.55,11.65,5.0,46.0,0.6875031250000001,1.0,2021-06-18,False,11.600000000000001
325,AAL210618P00035000,35.0,13.65,13.8,89.0,0.0,1.51172119140625,1.0,2021-06-18,False,13.725000000000001
326,AAL210618P00036000,36.0,13.55,13.65,1.0,20.0,0.500005,1.0,2021-06-18,False,13.600000000000001
327,AAL210618P00037000,37.0,16.25,16.4,3.0,5.0,1.8935552197265624,1.0,2021-06-18,False,16.325
328,AAL210618P00038000,38.0,15.55,15.65,1.0,68.0,0.500005,1.0,2021-06-18,False,15.600000000000001
329,AAL210618P00039000,39.0,15.15,15.95,30.0,43.0,1.0000000000000003e-05,1.0,2021-06-18,False,15.55
330,AAL210618P00040000,40.0,16.2,16.9,3.0,22.0,1.0000000000000003e-05,1.0,2021-06-18,False,16.549999999999997
331,AAL210625C00019000,19.0,3.5,3.85,2.0,5.0,0.5839885351562499,1.0,2021-06-25,True,3.675
332,AAL210625C00019500,19.5,2.9,3.4,4.0,6.0,0.5488326367187502,1.0,2021-06-25,True,3.15
333,AAL210625C00020000,20.0,1.0,3.05,2.0,12.0,0.5537154003906251,1.0,2021-06-25,True,2.025
334,AAL210625C00020500,20.5,2.18,2.67,11.0,15.0,0.5371140039062501,1.0,2021-06-25,True,2.425
335,AAL210625C00021000,21.0,2.12,2.35,11.0,82.0,0.5351608984375,1.0,2021-06-25,True,2.2350000000000003
336,AAL210625C00021500,21.5,1.46,1.97,15.0,112.0,0.5039112109375,1.0,2021-06-25,True,1.7149999999999999
337,AAL210625C00022000,22.0,1.56,1.67,23.0,126.0,0.4931691308593751,1.0,2021-06-25,True,1.615
338,AAL210625C00022500,22.5,1.31,1.42,50.0,79.0,0.49023947265625006,0.0,2021-06-25,True,1.365
339,AAL210625C00023000,23.0,1.03,1.19,129.0,27.0,0.485356708984375,0.0,2021-06-25,True,1.1099999999999999
340,AAL210625C00023500,23.5,0.83,1.0,5.0,53.0,0.4848684326171875,0.0,2021-06-25,True,0.915
341,AAL210625C00024000,24.0,0.64,0.83,20.0,113.0,0.48291532714843755,0.0,2021-06-25,True,0.735
342,AAL210625C00024500,24.5,0.57,0.69,3.0,12.0,0.48340360351562506,0.0,2021-06-25,True,0.6299999999999999
343,AAL210625C00025000,25.0,0.5,0.58,67.0,285.0,0.48828636718750007,0.0,2021-06-25,True,0.54
344,AAL210625C00026000,26.0,0.31,0.42,31.0,95.0,0.5029346582031251,0.0,2021-06-25,True,0.365
345,AAL210625C00026500,26.5,0.25,0.47,5.0,8.0,0.5117236328125,0.0,2021-06-25,True,0.36
346,AAL210625C00027000,27.0,0.22,0.42,4.0,17.0,0.52539537109375,0.0,2021-06-25,True,0.32
347,AAL210625C00028000,28.0,0.05,0.21,2.0,5.0,0.5224657128906249,0.0,2021-06-25,True,0.13
348,AAL210625C00028500,28.5,0.15,0.41,1.0,3.0,0.596683720703125,0.0,2021-06-25,True,0.27999999999999997
349,AAL210625C00029000,29.0,0.11,0.28,2.0,30.0,0.56836369140625,0.0,2021-06-25,True,0.195
350,AAL210625P00015000,15.0,0.01,0.15,1.0,2.0,0.7070341796875,0.0,2021-06-25,False,0.08
351,AAL210625P00015500,15.5,0.0,0.2,1.0,1.0,0.6875031250000001,0.0,2021-06-25,False,0.1
352,AAL210625P00017000,17.0,0.15,0.23,1.0,115.0,0.6347692773437501,0.0,2021-06-25,False,0.19
353,AAL210625P00017500,17.5,0.18,2.16,1.0,52.0,1.1396527392578126,0.0,2021-06-25,False,1.1700000000000002
354,AAL210625P00018000,18.0,0.21,2.34,101.0,19.0,1.1108442895507813,0.0,2021-06-25,False,1.275
355,AAL210625P00018500,18.5,0.24,0.43,3.0,45.0,0.57812921875,0.0,2021-06-25,False,0.33499999999999996
356,AAL210625P00019000,19.0,0.31,0.38,38.0,81.0,0.5273484765625001,0.0,2021-06-25,False,0.345
357,AAL210625P00019500,19.5,0.39,0.48,27.0,72.0,0.51758294921875,0.0,2021-06-25,False,0.435
358,AAL210625P00020000,20.0,0.49,0.65,214.0,153.0,0.5195360546875,0.0,2021-06-25,False,0.5700000000000001
359,AAL210625P00020500,20.5,0.62,0.8,6.0,19.0,0.5127001855468749,0.0,2021-06-25,False,0.71
360,AAL210625P00021000,21.0,0.68,0.84,62.0,229.0,0.49414568359375005,0.0,2021-06-25,False,0.76
361,AAL210625P00021500,21.5,0.88,1.0,2.0,131.0,0.47900911621093745,0.0,2021-06-25,False,0.94
362,AAL210625P00022000,22.0,1.16,1.21,51.0,31.0,0.4726615234375,0.0,2021-06-25,False,1.185
363,AAL210625P00022500,22.5,1.38,1.49,6.0,19.0,0.47998566894531247,1.0,2021-06-25,False,1.435
364,AAL210625P00023000,23.0,1.49,1.89,7.0,53.0,0.5185595019531251,1.0,2021-06-25,False,1.69
365,AAL210625P00024000,24.0,2.16,2.52,1.0,8.0,0.514653291015625,1.0,2021-06-25,False,2.34
366,AAL210716C00003000,3.0,17.55,21.45,1.0,90.0,2.6406283984375003,1.0,2021-07-16,True,19.5
367,AAL210716C00005000,5.0,15.6,19.45,10.0,122.0,2.042973642578125,1.0,2021-07-16,True,17.525
368,AAL210716C00006000,6.0,14.35,17.95,1.0,18.0,3.654297739257813,1.0,2021-07-16,True,16.15
369,AAL210716C00007000,7.0,16.85,18.45,1.0,36.0,3.8525394311523433,1.0,2021-07-16,True,17.65
370,AAL210716C00008000,8.0,12.5,16.45,20.0,352.0,1.3046909765624997,1.0,2021-07-16,True,14.475
371,AAL210716C00009000,9.0,12.55,14.9,6.0,35.0,1.5781271093749998,1.0,2021-07-16,True,13.725000000000001
372,AAL210716C00010000,10.0,11.95,12.7,453.0,1233.0,1.3906280468749999,1.0,2021-07-16,True,12.325
373,AAL210716C00011000,11.0,9.0,13.0,1.0,164.0,2.166996770019531,1.0,2021-07-16,True,11.0
374,AAL210716C00012000,12.0,9.7,10.7,6.0,1687.0,1.1171919140625,1.0,2021-07-16,True,10.2
375,AAL210716C00013000,13.0,8.0,10.3,3.0,1545.0,1.40625296875,1.0,2021-07-16,True,9.15
376,AAL210716C00014000,14.0,7.1,8.65,10.0,992.0,0.8457046679687499,1.0,2021-07-16,True,7.875
377,AAL210716C00015000,15.0,6.75,8.0,50.0,3868.0,0.9707034179687499,1.0,2021-07-16,True,7.375
378,AAL210716C00016000,16.0,6.0,7.3,16.0,1200.0,0.648441015625,1.0,2021-07-16,True,6.65
379,AAL210716C00017000,17.0,5.6,5.8,24.0,5306.0,0.58789474609375,1.0,2021-07-16,True,5.699999999999999
380,AAL210716C00020000,20.0,3.15,3.25,917.0,15117.0,0.5014698291015626,1.0,2021-07-16,True,3.2
381,AAL210716C00021000,21.0,2.48,2.65,605.0,3011.0,0.524418818359375,1.0,2021-07-16,True,2.565
382,AAL210716C00022000,22.0,1.95,1.99,7010.0,6834.0,0.4892629199218751,1.0,2021-07-16,True,1.97
383,AAL210716C00023000,23.0,1.46,1.51,546.0,2726.0,0.481450498046875,0.0,2021-07-16,True,1.4849999999999999
384,AAL210716C00024000,24.0,1.09,1.2,2471.0,3561.0,0.4975636181640626,0.0,2021-07-16,True,1.145
385,AAL210716C00025000,25.0,0.81,0.87,2415.0,13157.0,0.48682153808593753,0.0,2021-07-16,True,0.8400000000000001
386,AAL210716C00026000,26.0,0.58,0.65,162.0,2771.0,0.4897511962890626,0.0,2021-07-16,True,0.615
387,AAL210716C00027000,27.0,0.28,0.46,32.0,1924.0,0.48438015625,0.0,2021-07-16,True,0.37
388,AAL210716C00028000,28.0,0.32,0.37,54.0,1302.0,0.5019581054687501,0.0,2021-07-16,True,0.345
389,AAL210716C00029000,29.0,0.17,0.3,2157.0,1777.0,0.5185595019531251,0.0,2021-07-16,True,0.235
390,AAL210716C00030000,30.0,0.19,0.24,181.0,6407.0,0.51758294921875,0.0,2021-07-16,True,0.215
391,AAL210716C00031000,31.0,0.01,0.21,16.0,697.0,0.5546919531250001,0.0,2021-07-16,True,0.11
392,AAL210716C00032000,32.0,0.05,0.18,208.0,1115.0,0.5214891601562499,0.0,2021-07-16,True,0.11499999999999999
393,AAL210716C00033000,33.0,0.0,0.19,1.0,2324.0,0.5351608984375,0.0,2021-07-16,True,0.095
394,AAL210716C00034000,34.0,0.09,0.25,1.0,258.0,0.6357458300781251,0.0,2021-07-16,True,0.16999999999999998
395,AAL210716C00035000,35.0,0.0,0.14,45.0,4325.0,0.5664105859375,0.0,2021-07-16,True,0.07
396,AAL210716C00036000,36.0,0.0,0.11,3.0,509.0,0.5722699023437501,0.0,2021-07-16,True,0.055
397,AAL210716C00037000,37.0,0.0,0.12,100.0,833.0,0.6074258007812501,0.0,2021-07-16,True,0.06
398,AAL210716C00038000,38.0,0.0,0.12,1.0,352.0,0.632816171875,0.0,2021-07-16,True,0.06
399,AAL210716C00039000,39.0,0.0,0.14,1.0,407.0,0.6738313867187502,0.0,2021-07-16,True,0.07
400,AAL210716C00040000,40.0,0.05,0.06,10.0,1762.0,0.6718782812500002,0.0,2021-07-16,True,0.055
401,AAL210716P00003000,3.0,0.0,0.04,1.0,49432.0,2.0625048437499998,0.0,2021-07-16,False,0.02
402,AAL210716P00005000,5.0,0.01,0.06,16.0,22971.0,1.6640641796875002,0.0,2021-07-16,False,0.034999999999999996
403,AAL210716P00006000,6.0,0.01,0.05,11.0,6370.0,1.4375028125,0.0,2021-07-16,False,0.030000000000000002
404,AAL210716P00007000,7.0,0.0,0.4,103.0,310.0,1.76171994140625,0.0,2021-07-16,False,0.2
405,AAL210716P00008000,8.0,0.03,0.12,6.0,7834.0,1.3046909765624997,0.0,2021-07-16,False,0.075
406,AAL210716P00009000,9.0,0.01,0.43,3.0,2575.0,1.44140904296875,0.0,2021-07-16,False,0.22
407,AAL210716P00010000,10.0,0.04,0.45,1.0,22753.0,1.32422212890625,0.0,2021-07-16,False,0.245
408,AAL210716P00011000,11.0,0.04,0.44,10.0,3482.0,1.1816447167968749,0.0,2021-07-16,False,0.24
409,AAL210716P00012000,12.0,0.0,0.49,10.0,4693.0,1.0625046875000002,0.0,2021-07-16,False,0.245
410,AAL210716P00013000,13.0,0.0,0.12,20.0,1876.0,0.7070341796875,0.0,2021-07-16,False,0.06
411,AAL210716P00014000,14.0,0.02,0.52,5.0,1821.0,0.8623060644531251,0.0,2021-07-16,False,0.27
412,AAL210716P00015000,15.0,0.1,0.6,20.0,4100.0,0.8173846386718748,0.0,2021-07-16,False,0.35
413,AAL210716P00016000,16.0,0.15,3.5,45.0,2629.0,1.3896514892578122,0.0,2021-07-16,False,1.825
414,AAL210716P00017000,17.0,0.2,0.31,367.0,7284.0,0.56055126953125,0.0,2021-07-16,False,0.255
415,AAL210716P00020000,20.0,0.76,0.82,516.0,8142.0,0.5083056982421875,0.0,2021-07-16,False,0.79
416,AAL210716P00021000,21.0,1.08,1.19,3782.0,4674.0,0.506840869140625,0.0,2021-07-16,False,1.135
417,AAL210716P00022000,22.0,1.52,1.55,1260.0,7661.0,0.47852083984375,0.0,2021-07-16,False,1.5350000000000001
418,AAL210716P00023000,23.0,2.04,2.26,71.0,3028.0,0.5224657128906249,1.0,2021-07-16,False,2.15
419,AAL210716P00024000,24.0,2.57,3.25,21.0,945.0,0.5283250292968751,1.0,2021-07-16,False,2.91
420,AAL210716P00025000,25.0,3.35,3.45,19.0,2015.0,0.4809622216796875,1.0,2021-07-16,False,3.4000000000000004
421,AAL210716P00026000,26.0,4.1,4.85,4.0,675.0,0.5620160986328125,1.0,2021-07-16,False,4.475
422,AAL210716P00027000,27.0,4.85,5.3,1.0,189.0,0.5708050732421875,1.0,2021-07-16,False,5.074999999999999
423,AAL210716P00028000,28.0,5.45,6.2,3.0,120.0,0.5937540625000001,1.0,2021-07-16,False,5.825
424,AAL210716P00029000,29.0,6.55,7.5,4.0,42.0,0.577152666015625,1.0,2021-07-16,False,7.025
425,AAL210716P00030000,30.0,7.5,8.55,10.0,38.0,0.6250037500000001,1.0,2021-07-16,False,8.025
426,AAL210716P00031000,31.0,8.45,9.75,20.0,36.0,0.7041045214843751,1.0,2021-07-16,False,9.1
427,AAL210716P00032000,32.0,9.2,10.45,19.0,15.0,0.6035195898437502,1.0,2021-07-16,False,9.825
428,AAL210716P00033000,33.0,10.35,12.7,10.0,0.0,0.9619144433593749,1.0,2021-07-16,False,11.524999999999999
429,AAL210716P00035000,35.0,11.4,14.3,1.0,10.0,0.727541787109375,1.0,2021-07-16,False,12.850000000000001
430,AAL210716P00036000,36.0,13.2,16.75,,6.0,1.2470740771484374,1.0,2021-07-16,False,14.975
431,AAL210716P00038000,38.0,16.3,16.55,1.0,0.0,1.1181684716796876,1.0,2021-07-16,False,16.425
432,AAL210716P00040000,40.0,18.4,18.6,,5.0,1.2163125122070313,1.0,2021-07-16,False,18.5
433,AAL210820C00003000,3.0,19.2,19.7,1.0,26.0,1.875000625,1.0,2021-08-20,True,19.45
434,AAL210820C00005000,5.0,16.85,17.9,3.0,0.0,2.2421918945312496,1.0,2021-08-20,True,17.375
435,AAL210820C00009000,9.0,13.4,13.6,1.0,49.0,0.9804689453125001,1.0,2021-08-20,True,13.5
436,AAL210820C00010000,10.0,12.1,12.6,20.0,262.0,1.01172369140625,1.0,2021-08-20,True,12.35
437,AAL210820C00011000,11.0,11.5,11.6,2.0,94.0,0.851563984375,1.0,2021-08-20,True,11.55
438,AAL210820C00012000,12.0,10.35,10.7,3.0,273.0,0.7324245507812499,1.0,2021-08-20,True,10.524999999999999
439,AAL210820C00013000,13.0,9.4,9.8,12.0,352.0,0.72070591796875,1.0,2021-08-20,True,9.600000000000001
440,AAL210820C00014000,14.0,8.45,8.7,5.0,204.0,0.6191444335937502,1.0,2021-08-20,True,8.575
441,AAL210820C00015000,15.0,7.65,7.8,51.0,1236.0,0.639652041015625,1.0,2021-08-20,True,7.725
442,AAL210820C00016000,16.0,6.8,6.9,14.0,2805.0,0.6191444335937502,1.0,2021-08-20,True,6.85
443,AAL210820C00017000,17.0,5.9,6.05,116.0,950.0,0.585941640625,1.0,2021-08-20,True,5.975
444,AAL210820C00018000,18.0,5.1,5.2,43.0,1232.0,0.5610395458984375,1.0,2021-08-20,True,5.15
445,AAL210820C00019000,19.0,4.3,4.45,6.0,759.0,0.5390671093750001,1.0,2021-08-20,True,4.375
446,AAL210820C00020000,20.0,3.65,3.75,271.0,5964.0,0.5307664111328125,1.0,2021-08-20,True,3.7
447,AAL210820C00021000,21.0,3.05,3.15,305.0,8148.0,0.524418818359375,1.0,2021-08-20,True,3.0999999999999996
448,AAL210820C00022000,22.0,2.41,2.56,487.0,21114.0,0.5004932763671875,1.0,2021-08-20,True,2.4850000000000003
449,AAL210820C00023000,23.0,2.03,2.12,880.0,2975.0,0.5075732836914062,0.0,2021-08-20,True,2.075
450,AAL210820C00024000,24.0,1.64,1.71,267.0,3177.0,0.5024463818359376,0.0,2021-08-20,True,1.6749999999999998
451,AAL210820C00025000,25.0,1.32,1.36,2862.0,9050.0,0.5029346582031251,0.0,2021-08-20,True,1.34
452,AAL210820C00026000,26.0,1.07,1.1,62.0,2421.0,0.5004932763671875,0.0,2021-08-20,True,1.085
453,AAL210820C00027000,27.0,0.82,0.92,48.0,1855.0,0.5014698291015626,0.0,2021-08-20,True,0.87
454,AAL210820C00028000,28.0,0.66,0.71,136.0,1690.0,0.506840869140625,0.0,2021-08-20,True,0.685
455,AAL210820C00029000,29.0,0.55,0.6,107.0,3007.0,0.5102588037109376,0.0,2021-08-20,True,0.575
456,AAL210820C00030000,30.0,0.45,0.47,1011.0,22582.0,0.5117236328125,0.0,2021-08-20,True,0.45999999999999996
457,AAL210820C00031000,31.0,0.28,0.47,14.0,1949.0,0.516606396484375,0.0,2021-08-20,True,0.375
458,AAL210820C00032000,32.0,0.28,0.34,2.0,477.0,0.5224657128906249,0.0,2021-08-20,True,0.31000000000000005
459,AAL210820C00033000,33.0,0.23,0.29,7.0,1464.0,0.5302781347656251,0.0,2021-08-20,True,0.26
460,AAL210820C00034000,34.0,0.18,0.27,1.0,2698.0,0.5410202148437502,0.0,2021-08-20,True,0.225
461,AAL210820C00035000,35.0,0.15,0.19,2.0,4205.0,0.534184345703125,0.0,2021-08-20,True,0.16999999999999998
462,AAL210820C00036000,36.0,0.15,0.2,1.0,1126.0,0.5625043750000001,0.0,2021-08-20,True,0.175
463,AAL210820C00037000,37.0,0.13,0.15,1.0,846.0,0.5625043750000001,0.0,2021-08-20,True,0.14
464,AAL210820C00038000,38.0,0.11,0.13,4.0,2578.0,0.56836369140625,0.0,2021-08-20,True,0.12
465,AAL210820C00039000,39.0,0.1,0.47,6.0,524.0,0.700198310546875,0.0,2021-08-20,True,0.285
466,AAL210820C00040000,40.0,0.09,0.11,33.0,4183.0,0.5918009570312501,0.0,2021-08-20,True,0.1
467,AAL210820P00003000,3.0,0.0,0.18,1000.0,1134.0,2.07031732421875,0.0,2021-08-20,False,0.09
468,AAL210820P00005000,5.0,0.01,0.03,24.0,170.0,1.2343788281249999,0.0,2021-08-20,False,0.02
469,AAL210820P00009000,9.0,0.05,0.16,75.0,3141.0,0.992187578125,0.0,2021-08-20,False,0.10500000000000001
470,AAL210820P00010000,10.0,0.08,0.09,1.0,16177.0,0.8554701953125,0.0,2021-08-20,False,0.08499999999999999
471,AAL210820P00011000,11.0,0.1,0.11,22.0,4673.0,0.7929708203125,0.0,2021-08-20,False,0.10500000000000001
472,AAL210820P00012000,12.0,0.11,0.14,7.0,10842.0,0.7324245507812499,0.0,2021-08-20,False,0.125
473,AAL210820P00013000,13.0,0.16,0.18,26.0,16529.0,0.6953155468750001,0.0,2021-08-20,False,0.16999999999999998
474,AAL210820P00014000,14.0,0.21,0.23,3.0,3305.0,0.6543003320312502,0.0,2021-08-20,False,0.22
475,AAL210820P00015000,15.0,0.29,0.33,162.0,6560.0,0.63086306640625,0.0,2021-08-20,False,0.31
476,AAL210820P00016000,16.0,0.39,0.4,103.0,2413.0,0.5937540625000001,0.0,2021-08-20,False,0.395
477,AAL210820P00017000,17.0,0.48,0.54,12.0,2511.0,0.561527822265625,0.0,2021-08-20,False,0.51
478,AAL210820P00018000,18.0,0.68,0.75,163.0,20729.0,0.5498091894531252,0.0,2021-08-20,False,0.7150000000000001
479,AAL210820P00019000,19.0,0.93,1.0,113.0,3727.0,0.5366257275390626,0.0,2021-08-20,False,0.9650000000000001
480,AAL210820P00020000,20.0,1.21,1.31,134.0,10928.0,0.5205126074218749,0.0,2021-08-20,False,1.26
481,AAL210820P00021000,21.0,1.6,1.74,33.0,7083.0,0.51758294921875,0.0,2021-08-20,False,1.67
482,AAL210820P00022000,22.0,2.05,2.15,80.0,3537.0,0.5039112109375,0.0,2021-08-20,False,2.0999999999999996
483,AAL210820P00023000,23.0,2.57,2.65,99.0,4373.0,0.5024463818359376,1.0,2021-08-20,False,2.61
484,AAL210820P00024000,24.0,3.2,3.25,106.0,3061.0,0.49707534179687507,1.0,2021-08-20,False,3.225
485,AAL210820P00025000,25.0,3.85,3.95,9.0,747.0,0.5009815527343751,1.0,2021-08-20,False,3.9000000000000004
486,AAL210820P00026000,26.0,4.6,5.15,114.0,975.0,0.5459029785156251,1.0,2021-08-20,False,4.875
487,AAL210820P00027000,27.0,5.35,5.6,2.0,383.0,0.5029346582031251,1.0,2021-08-20,False,5.475
488,AAL210820P00028000,28.0,6.2,6.45,2.0,62.0,0.5107470800781251,1.0,2021-08-20,False,6.325
489,AAL210820P00029000,29.0,7.05,7.2,27.0,279.0,0.5180712255859375,1.0,2021-08-20,False,7.125
490,AAL210820P00030000,30.0,7.95,8.1,42.0,890.0,0.500005,1.0,2021-08-20,False,8.025
491,AAL210820P00031000,31.0,9.9,10.05,3.0,32.0,0.8149432568359375,1.0,2021-08-20,False,9.975000000000001
492,AAL210820P00032000,32.0,9.8,9.9,61.0,115.0,0.5185595019531251,1.0,2021-08-20,False,9.850000000000001
493,AAL210820P00033000,33.0,10.55,11.2,2.0,27.0,0.5380905566406251,1.0,2021-08-20,False,10.875
494,AAL210820P00034000,34.0,11.65,11.85,9.0,374.0,0.5546919531250001,1.0,2021-08-20,False,11.75
495,AAL210820P00035000,35.0,12.7,12.8,2.0,174.0,0.5214891601562499,1.0,2021-08-20,False,12.75
496,AAL210820P00036000,36.0,13.5,13.95,16.0,24.0,0.5273484765625001,1.0,2021-08-20,False,13.725
497,AAL210820P00037000,37.0,14.5,15.05,1.0,23.0,0.58789474609375,1.0,2021-08-20,False,14.775
498,AAL210820P00038000,38.0,15.4,16.1,4.0,22.0,0.5937540625000001,1.0,2021-08-20,False,15.75
499,AAL210820P00039000,39.0,17.5,18.85,7.0,55.0,1.142582412109375,1.0,2021-08-20,False,18.175
500,AAL210820P00040000,40.0,17.55,18.1,1.0,68.0,0.6894562304687502,1.0,2021-08-20,False,17.825000000000003
501,AAL211119C00012000,12.0,10.65,11.15,25.0,52.0,0.7392604199218749,1.0,2021-11-19,True,10.9
502,AAL211119C00013000,13.0,9.7,9.95,1.0,51.0,0.63086306640625,1.0,2021-11-19,True,9.825
503,AAL211119C00014000,14.0,8.1,9.5,2.0,76.0,0.551762294921875,1.0,2021-11-19,True,8.8
504,AAL211119C00015000,15.0,7.75,9.0,10.0,163.0,0.6684603466796877,1.0,2021-11-19,True,8.375
505,AAL211119C00016000,16.0,7.25,7.4,15.0,77.0,0.5805706005859376,1.0,2021-11-19,True,7.325
506,AAL211119C00017000,17.0,6.3,6.9,57.0,65157.0,0.5751995605468749,1.0,2021-11-19,True,6.6
507,AAL211119C00018000,18.0,5.5,6.05,10.0,248.0,0.5395553857421876,1.0,2021-11-19,True,5.775
508,AAL211119C00019000,19.0,4.85,5.65,2.0,200.0,0.5571333349609376,1.0,2021-11-19,True,5.25
509,AAL211119C00020000,20.0,4.45,4.6,13.0,1265.0,0.5278367529296876,1.0,2021-11-19,True,4.525
510,AAL211119C00021000,21.0,3.85,4.05,15.0,755.0,0.5183153637695312,1.0,2021-11-19,True,3.95
511,AAL211119C00022000,22.0,3.4,3.5,207.0,4856.0,0.5136767382812499,1.0,2021-11-19,True,3.45
512,AAL211119C00023000,23.0,2.92,3.05,175.0,772.0,0.506840869140625,0.0,2021-11-19,True,2.985
513,AAL211119C00024000,24.0,2.35,2.64,131.0,2309.0,0.5117236328125,0.0,2021-11-19,True,2.495
514,AAL211119C00025000,25.0,2.2,2.29,593.0,3932.0,0.5024463818359376,0.0,2021-11-19,True,2.245
515,AAL211119C00026000,26.0,1.89,1.99,575.0,5448.0,0.5007374145507812,0.0,2021-11-19,True,1.94
516,AAL211119C00027000,27.0,1.54,1.72,613.0,1139.0,0.5070850073242188,0.0,2021-11-19,True,1.63
517,AAL211119C00028000,28.0,1.41,1.51,59.0,1407.0,0.5017139672851563,0.0,2021-11-19,True,1.46
518,AAL211119C00029000,29.0,1.22,1.4,499.0,794.0,0.5102588037109376,0.0,2021-11-19,True,1.31
519,AAL211119C00030000,30.0,1.1,1.15,983.0,2448.0,0.5083056982421875,0.0,2021-11-19,True,1.125
520,AAL211119C00031000,31.0,0.91,1.01,4.0,77.0,0.50586431640625,0.0,2021-11-19,True,0.96
521,AAL211119C00032000,32.0,0.8,0.98,66.0,810.0,0.5190477783203125,0.0,2021-11-19,True,0.89
522,AAL211119C00033000,33.0,0.73,0.77,1.0,64.0,0.5136767382812499,0.0,2021-11-19,True,0.75
523,AAL211119C00034000,34.0,0.63,0.68,10.0,671.0,0.5151415673828125,0.0,2021-11-19,True,0.655
524,AAL211119C00035000,35.0,0.55,0.6,26.0,449.0,0.51758294921875,0.0,2021-11-19,True,0.575
525,AAL211119P00012000,12.0,0.26,0.37,10.0,36.0,0.65039412109375,0.0,2021-11-19,False,0.315
526,AAL211119P00013000,13.0,0.34,0.48,1.0,49.0,0.6250037500000001,0.0,2021-11-19,False,0.41000000000000003
527,AAL211119P00014000,14.0,0.19,0.93,1.0,1077.0,0.6132851171875001,0.0,2021-11-19,False,0.56
528,AAL211119P00015000,15.0,0.32,0.83,5.0,511.0,0.5493209130859377,0.0,2021-11-19,False,0.575
529,AAL211119P00016000,16.0,0.8,0.94,17.0,1673.0,0.5664105859375,0.0,2021-11-19,False,0.87
530,AAL211119P00017000,17.0,1.0,1.2,32.0,8231.0,0.5522505712890625,0.0,2021-11-19,False,1.1
531,AAL211119P00018000,18.0,1.23,1.44,5.0,5535.0,0.5312546875,0.0,2021-11-19,False,1.335
532,AAL211119P00019000,19.0,1.6,1.74,1.0,8344.0,0.5231981274414061,0.0,2021-11-19,False,1.67
533,AAL211119P00020000,20.0,1.93,2.1,2.0,6987.0,0.508793974609375,0.0,2021-11-19,False,2.015
534,AAL211119P00021000,21.0,2.43,2.54,7.0,720.0,0.507817421875,0.0,2021-11-19,False,2.4850000000000003
535,AAL211119P00022000,22.0,2.89,3.05,1.0,2403.0,0.5009815527343751,0.0,2021-11-19,False,2.9699999999999998
536,AAL211119P00023000,23.0,3.45,3.6,5.0,1887.0,0.5092822509765625,1.0,2021-11-19,False,3.5250000000000004
537,AAL211119P00024000,24.0,4.05,4.15,37.0,803.0,0.49805189453125004,1.0,2021-11-19,False,4.1
538,AAL211119P00025000,25.0,4.65,4.8,3.0,2536.0,0.49561051269531253,1.0,2021-11-19,False,4.725
539,AAL211119P00026000,26.0,5.25,5.6,1.0,234.0,0.5105029418945313,1.0,2021-11-19,False,5.425
540,AAL211119P00027000,27.0,6.05,6.45,2.0,256.0,0.5288133056640626,1.0,2021-11-19,False,6.25
541,AAL211119P00028000,28.0,6.7,7.15,9.0,101.0,0.5173388110351562,1.0,2021-11-19,False,6.925000000000001
542,AAL211119P00029000,29.0,7.5,8.0,9.0,36.0,0.526371923828125,1.0,2021-11-19,False,7.75
543,AAL211119P00030000,30.0,8.45,8.85,4.0,16.0,0.5319871020507813,1.0,2021-11-19,False,8.649999999999999
544,AAL211119P00031000,31.0,9.95,10.3,3.0,3.0,0.6123085644531252,1.0,2021-11-19,False,10.125
545,AAL211119P00032000,32.0,10.15,10.75,2.0,258.0,0.5107470800781251,1.0,2021-11-19,False,10.45
546,AAL211119P00033000,33.0,11.2,11.65,12.0,45.0,0.5310105493164063,1.0,2021-11-19,False,11.425
547,AAL211119P00034000,34.0,12.1,12.4,14.0,48.0,0.514653291015625,1.0,2021-11-19,False,12.25
548,AAL211119P00035000,35.0,13.0,13.25,4.0,17.0,0.5048877636718749,1.0,2021-11-19,False,13.125
549,AAL211217C00003000,3.0,16.25,20.2,2.0,69.0,2.3925821435546872,1.0,2021-12-17,True,18.225
550,AAL211217C00005000,5.0,16.9,18.05,1.0,54.0,1.000005,1.0,2021-12-17,True,17.475
551,AAL211217C00008000,8.0,14.4,14.7,1.0,204.0,0.7949239257812499,1.0,2021-12-17,True,14.55
552,AAL211217C00010000,10.0,11.55,12.95,9.0,314.0,0.87695435546875,1.0,2021-12-17,True,12.25
553,AAL211217C00012000,12.0,10.5,10.9,2.0,590.0,0.5986368261718751,1.0,2021-12-17,True,10.7
